brand,product,prop_deep_shades,shade_description,shade_hex,shade_lightness,shade_placement
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC50 (rich brown w/ golden undertone for deep dark skin),#B58459,0.529411764705882,15
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NW45 (medium mahogany w/ rosy undertones for medium to dark skin),#B9845A,0.53921568627451,16
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,C45 (medium beige w/ olive undertone for medium skin),#C3995E,0.566666666666667,17
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC45.5 (deep rich brown w/ neutral undertone for deep dark skin),#CF8E53,0.568627450980392,18
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC46 (deep bronzed w/ neutral undertone for dark skin),#D5854F,0.572549019607843,19
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,C8 (deep olive w/ golden undertone for deep dark skin),#D79154,0.586274509803922,20
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC47 (deepest neutral w/ golden undertone for deep dark skin),#DB8750,0.586274509803922,21
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NW43 (brick beige w/ rosy undertones for medium to dark skin),#C4946A,0.592156862745098,22
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC45 (deep bronzed w/ golden undertone for dark skin),#C5996F,0.60392156862745106,23
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC27 (beige w/ neutral undertone for light to medium skin),#D7A463,0.615686274509804,24
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC38 (medium beige w/ peach undertone for medium skin),#D7A463,0.615686274509804,25
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC44 (tanned caramel w/ golden undertone for medium to dark skin),#C8A176,0.623529411764706,26
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NW40 (toasted beige w/ rosy undertones for medium to dark skin),#CBA276,0.629411764705882,27
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC42 (true medium golden undertone for medium skin),#CFA97A,0.645098039215686,28
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NW35 (tawny beige w/ neutral undertone for medium skin),#CFA67E,0.652941176470588,29
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,C5 (deep neutral peach w/ golden undertone for dark skin),#CFA87F,0.654901960784314,30
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC40 (medium golden peach undertone for medium skin),#D1AC7F,0.658823529411765,31
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC35 (light to medium peachy golden undertone for light to medium skin),#CFAE82,0.66078431372549,32
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,C4.5 (tanned neutral w/ peach undertone for medium skin),#D1AE87,0.674509803921569,33
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC30 (light to medium golden undertone for light to medium skin),#D3B486,0.676470588235294,34
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NW33 (medium warm beige w/ rosy undertone for medium skin),#D1A88A,0.680392156862745,35
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC37 (medium peach undertone for medium skin),#D3B18A,0.684313725490196,36
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NW30 (medium beige w/ rosy undertone for medium skin),#D5AD88,0.684313725490196,37
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC25 (light w/ golden peach undertone for light skin),#D9B78E,0.703921568627451,38
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NW22 (warm beige w/ rosy undertone for light to medium skin),#DAB28D,0.703921568627451,39
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,C40 (light beige w/ neutral olive undertone for light skin),#DFBA88,0.703921568627451,40
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NW25 (rosy beige w/ rosy undertone for light to medium skin),#D5B193,0.705882352941177,41
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,C3.5 (light to medium peachy undertone for light to medium skin),#D8B592,0.709803921568627,42
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC20 (light neutral golden undertone for light skin),#DABD98,0.725490196078431,43
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,N6.5 (peachy beige w/ neutral undertone for light to medium skin),#E8BD8F,0.735294117647059,44
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NW20 (warm neutral w/ rosy undertone for light to medium skin),#DBBDA0,0.743137254901961,45
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC18 (beige w/ neutral undertone w/ light skin),#F1C48E,0.750980392156863,46
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NW18 (beige w/ neutral undertone for light skin),#DCBDA4,0.752941176470588,47
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NW15 (light beige w/ neutral undertone for light skin),#E0C1A2,0.756862745098039,48
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC15 (fair w/ golden undertone for fair skin),#E0C7A9,0.770588235294118,49
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC16 (light beige w/ peachy undertone for light skin),#F2C898,0.772549019607843,50
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC17 (light beige w/ neutral undertone w/ light skin),#EFCB9B,0.772549019607843,51
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,N4.75 (beige w/ neutral undertone for light skin),#EFC59B,0.772549019607843,52
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC12 (fair beige w/ neutral undertone for fair skin),#ECCDA1,0.77843137254902,53
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,C4 (light neutral golden undertone for light skin),#FBBF92,0.77843137254902,54
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NW13 (fair beige w/ neutral undertone for light skin),#E0C8AE,0.780392156862745,55
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,N6 (true beige w/ neutral undertone for light to medium skin),#EBC9A3,0.780392156862745,56
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC5 (very fair beige w/ golden undertone for very fair skin),#ECCFA5,0.786274509803922,57
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,N4.5 (fair beige w/ neutral undertones for light skin),#EFD1AD,0.807843137254902,58
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NW10 (very fair w/ rosy undertone for light skin),#E4CDB8,0.807843137254902,59
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC13 (fair beige w/ golden undertone for fair skin),#F2D7AC,0.811764705882353,60
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,N5 (true beige w/ rosy undertones for light skin),#FEC9AA,0.831372549019608,61
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,NC10 (very fair w/ golden undertone for fair skin)  selected,#FED7B3,0.849019607843137,62
MAC,Studio Fix Fluid SPF 15 Foundation,0.19047619047619047,N4 (very fair w/ rosy undertones for light skin),#FEE3D0,0.905882352941176,63
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NW58 (rich espresso w/ neutral undertones for deep dark skin),#9F7151,0.470588235294118,1
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NW50 ((rich mahogany w/ red undertones for deep dark skin),#C08E62,0.568627450980392,2
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NW48 (bronzed brown w/ neutral undertone for deep dark skin),#C29061,0.570588235294118,3
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NW55 (rich brown w/ red undertone for deep dark skin),#DA7C4E,0.580392156862745,4
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,"NC46 (rich brown w/ golden undertone for deep, dark skin)",#D08260,0.596078431372549,5
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NW46,#D39663,0.607843137254902,6
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NW45 (deep auburn w/ neutral undertones for dark skin),#D49C69,0.62156862745098,7
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NW40 (tanned beige w/ rosy undertone for medium to dark skin),#CE9A72,0.627450980392157,8
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NW43 (bronze beige w/ bronze undertone for medium to dark skin),#D79F70,0.641176470588235,9
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NW44 (bronze beige w/ neutral undertone for medium to dark skin),#D9A46E,0.641176470588235,10
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NC55 (deepest golden bronze w/ golden undertone for dark skin),#D8A971,0.645098039215686,11
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NC47 (rich brown w/ neutral undertone for deep dark skin),#EC985F,0.649019607843137,12
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,N9 (deep auburn w/ red undertones for dark skin),#D8A273,0.649019607843137,13
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,C8 (deep golden olive w/ golden undertone for dark skin),#DCA972,0.654901960784314,14
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NW35 (medium beige w/ neutral rosy undertone for medium skin),#D5A87E,0.664705882352941,15
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NC50 (deep golden bronze w/ golden undertone for dark skin),#DFB276,0.668627450980392,16
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NC45 (deep bronze w/ peachy undertone for dark skin),#E8B27C,0.698039215686274,17
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,C7 (golden bronze w/ peachy undertone for medium to dark skin),#E8B383,0.711764705882353,18
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NW30 (medium beige w/ rosy undertone for medium skin),#E4B78C,0.72156862745098,19
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,C6 (tanned peach w/ peach undertones for medium to dark skin),#E8B988,0.72156862745098,20
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NW33 (medium beige w/ neutral undertone for medium skin),#E3BA97,0.741176470588235,21
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,C40 (medium golden olive w/ golden undertone for medium to dark skin),#E9C491,0.741176470588235,22
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NC43 (burnt peach w/ golden undertones for medium to dark skin),#F4C48A,0.749019607843137,23
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NC42 (tanned peach w/ golden undertones for medium to dark skin),#F3C18D,0.752941176470588,24
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NW25 (mid tone beige w/ rosy undertone for light to medium skin),#E4BE9D,0.754901960784314,25
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NC44.5 (golden peach w/ golden undertone for medium to dark skin),#EDB694,0.754901960784314,26
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,C5.5 (mid tone peach w/ peachy undertone for medium skin),#EDC19D,0.772549019607843,27
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,C4 (peachy golden w/ golden undertone for light to medium skin),#ECC69F,0.774509803921569,28
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,C5 (peachy beige w/ golden undertone for medium skin),#F2C79D,0.782352941176471,29
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NC40 (golden beige w/ neutral undertone for medium skin),#F2C99D,0.782352941176471,30
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,C35 (medium golden olive w/ golden undertone for light to medium skin),#F0CEA0,0.784313725490196,31
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NC35 (neutral beige w/ golden undertone for medium skin),#F1CA9F,0.784313725490196,32
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NC43.5 (neutral peach w/ golden undertone for medium to dark skin),#EFC2A1,0.784313725490196,33
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NC30 (golden olive w/ golden undertone for light to medium skin),#F0CFA2,0.788235294117647,34
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NC41 (peach beige w/ peachy undertone for medium skin),#EDC4A6,0.790196078431373,35
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NW22 (beige w/ neutral undertone for light to medium skin),#EBC8A8,0.790196078431373,36
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,C30 (light golden olive w/ golden undertone for light to medium skin),#F3CEA2,0.794117647058823,37
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NC25 (light golden w/ golden undertone for light to medium skin),#F0CDA5,0.794117647058823,38
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,C4.5 (peachy golden w/ neutral undertone for medium skin),#F1C9A5,0.796078431372549,39
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NW20 (rosy beige w/ rosy undertone for light skin),#E8C5AF,0.798039215686275,40
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,N5 (rosy beige w/ neutral undertone for light to medium skin),#F1CBA7,0.8,41
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,C3 (beige w/ neutral golden undertone for light to medium skin),#F0CEA9,0.801960784313726,42
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,C3.5 (light peach w/ golden undertone for light to medium skin),#EFCBAB,0.803921568627451,43
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NW18 (light beige w/ neutral undertone for light skin),#EACFB2,0.807843137254902,44
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,C2 (very fair w/ golden undertone for light skin),#EED1AF,0.809803921568627,45
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NC20 (golden beige w/ golden undertone for light skin)  selected,#F2D4AF,0.817647058823529,46
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NW15 (very fair w/ neutral undertone for light skin),#ECCFBA,0.827450980392157,47
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NC15 (fair beige w/ neutral undertone for light skin),#EED2B9,0.829411764705882,48
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NW13 (light beige w/ rosy undertone for light skin),#EED2B9,0.829411764705882,49
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,N4 (fair w/ neutral undertone for light skin),#F1D1B7,0.831372549019608,50
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NW10 (very fair w/ neutral rosy undertones for light skin),#F3D3B9,0.83921568627451,51
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,N3 (very fair w/ rosy undertone for light skin),#F5DFCF,0.886274509803922,52
MAC,Studio Fix Powder Plus Foundation,0.018867924528301886,NC10 (very fair w/ neutral golden undertone for light skin),#FEEAD9,0.923529411764706,53
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NW60 (rich espresso w/ red undertones for deep dark skin),#653A29,0.27843137254902,1
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NW55 (rich mahogany w/ neutral undertones for deep dark skin),#955533,0.392156862745098,2
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NC60 (rich coffee w/ neutral undertone for deep dark skin),#925B37,0.394117647058824,3
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NW47 (deep auburn w/ neutral undertones for dark skin),#A15833,0.415686274509804,4
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NC55 (deep rich brown w/ golden undertone for deep dark skin),#AD6433,0.43921568627451,5
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NC50 (rich brown w/ golden undertone for deep dark skin),#AC643B,0.452941176470588,6
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NW43 (brick beige w/ rosy undertones for medium to dark skin),#C27849,0.523529411764706,7
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NC45 (bronze w/ golden undertone for dark skin),#C27C4B,0.527450980392157,8
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NC44 (tanned caramel w/ golden undertone for medium to dark skin),#D79057,0.592156862745098,9
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NC40 (medium beige w/ golden peach undertone for medium skin),#D7965B,0.6,10
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NC38 (medium beige w/ peach undertone for medium skin),#D39860,0.601960784313725,11
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NW25 (rosy beige w/ rosy undertone for light to medium skin),#CD8E68,0.605882352941176,12
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NW30 (medium beige w/ rosy undertone for medium skin),#CA8B6D,0.609803921568628,13
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NW35 (tawny beige w/ neutral undertone for medium skin),#D69362,0.611764705882353,14
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NC42 (true medium beige w/ golden undertone for medium skin),#E0985F,0.625490196078431,15
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NC30 (light to medium beige w/ golden undertone for light to medium skin),#DEA166,0.635294117647059,16
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NC37,#E1A068,0.645098039215686,17
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NW22 (warm beige w/ rosy undertone for light to medium skin),#E99D6C,0.668627450980392,18
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NW18 (beige w/ neutral undertone for light skin),#E4A373,0.672549019607843,19
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NC35 (light to medium beige w/ peachy golden undertone for medium skin),#E9A66E,0.672549019607843,20
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NW20 (warm neutral beige w/ rosy undertone for light to medium skin),#E4A677,0.680392156862745,21
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NC25 (light beige w/ golden peach undertone for light skin),#E5AB7D,0.694117647058824,22
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NC20 (light beige w/ neutral golden undertone for light skin)  selected,#E9B483,0.713725490196078,23
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NW15 (light beige w/ neutral undertone for light skin),#EFB27E,0.715686274509804,24
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NC16 (light beige w/ peachy undertone for light skin),#F1B789,0.741176470588235,25
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NC18 (beige w/ neutral undertone w/ light skin),#F5B58A,0.750980392156863,26
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NC15 (light beige w/ golden undertone for light skin),#F1C097,0.768627450980392,27
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NW13 (fair beige w/ neutral undertone for light skin),#F4C298,0.776470588235294,28
MAC,Studio Fix Soft Matte Foundation Stick,0.20689655172413793,NC13 (fair beige w/ golden undertone for fair skin),#F3CA9E,0.786274509803922,29
MAC,Studio Waterweight SPF 30 Foundation,0,NC45 (deep bronzed w/ golden undertone for medium to dark skin),#DA9E6C,0.63921568627451,1
MAC,Studio Waterweight SPF 30 Foundation,0,NC42 (true medium w/ golden undertone for medium skin),#EBAE7C,0.703921568627451,2
MAC,Studio Waterweight SPF 30 Foundation,0,NC40 (medium peach w/ neutral golden undertone for medium skin),#E6AB83,0.707843137254902,3
MAC,Studio Waterweight SPF 30 Foundation,0,NW30 (medium beige w/ rosy undertone for medium skin),#E5A78E,0.727450980392157,4
MAC,Studio Waterweight SPF 30 Foundation,0,NW25 (rosy beige w/ neutral undertone for medium skin),#EAAF8C,0.733333333333333,5
MAC,Studio Waterweight SPF 30 Foundation,0,NW22 (rosy peach w/ golden rose undertone for medium skin),#ECB58F,0.743137254901961,6
MAC,Studio Waterweight SPF 30 Foundation,0,NC30 (light w/ golden peach undertone for light skin),#EBB490,0.743137254901961,7
MAC,Studio Waterweight SPF 30 Foundation,0,NC25 (medium beige w/ golden undertone for light to medium skin),#EDB78F,0.745098039215686,8
MAC,Studio Waterweight SPF 30 Foundation,0,NW18 (beige w/ golden rose undertone for light skin) OUT OF STOCK,#E9B697,0.752941176470588,9
MAC,Studio Waterweight SPF 30 Foundation,0,NW20 (neutral beige w/ neutral undertone for light to medium skin) OUT OF STOCK,#E9B697,0.752941176470588,10
MAC,Studio Waterweight SPF 30 Foundation,0,NW35 (tawny beige w/ neutral undertone for medium skin),#E2B49F,0.754901960784314,11
MAC,Studio Waterweight SPF 30 Foundation,0,NC20 (light w/ golden peach undertone for light skin),#EFC3A0,0.782352941176471,12
MAC,Studio Waterweight SPF 30 Foundation,0,NW15 (light beige w/ neutral undertone for light skin) OUT OF STOCK,#EEC3A3,0.786274509803922,13
MAC,Studio Waterweight SPF 30 Foundation,0,NW13 (fair beige w/ light rosy undertone for light skin)  selected,#EAC5AB,0.794117647058823,14
MAC,Studio Waterweight SPF 30 Foundation,0,NC35 (neutral beige w/ golden undertone for medium skin),#F0C7A7,0.798039215686275,15
MAC,Studio Waterweight SPF 30 Foundation,0,NC15 (fair beige w/ golden undertone for light skin),#F0CDAF,0.813725490196078,16
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,R540Dark Brown  for deep skin with golden undertones,#AD816C,0.550980392156863,1
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,R520Cinnamon for dark skin with peach undertones,#C88469,0.598039215686274,2
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,R530 Brown for dark skin with slightly red undertones,#C38B71,0.60392156862745106,3
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,Y505Cognac for dark skin with neutral undertones,#CF9577,0.63921568627451,4
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,R510Coffee for dark skin with red undertones,#CB907B,0.63921568627451,5
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,Y455 Praline for darker tan skin with deep golden undertones,#DDA380,0.684313725490196,6
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,Y425 Honey for darker tan skin with golden undertones,#E1AA7F,0.690196078431373,7
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,Y535 Chestnut for deep skin with peach undertones,#E3A480,0.696078431372549,8
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,Y445 Amber for darker tan skin with neutral undertones,#E4A682,0.701960784313725,9
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,Y415 Almond for tan skin with neutral undertones,#E0A989,0.707843137254902,10
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,R410Golden Beige for tan skin with red undertones,#E5AB91,0.733333333333333,11
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,Y405Golden Honey for tan skin with golden undertones,#EFB28D,0.745098039215686,12
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,Y375Golden Sand for lighter tan skin with peach undertones,#EAB693,0.747058823529412,13
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,Y345 Natural Beige for medium skin with very peach undertones,#EBB69D,0.768627450980392,14
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,R370 Medium Beige for lighter tan skin with red undertones - Selected,#EEB29A,0.768627450980392,15
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,Y365 Desert for lighter tan skin with slightly golden undertones,#F8C0A0,0.8,16
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,Y335 Dark Sand for medium skin with peach undertones,#F8C1A5,0.809803921568627,17
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,Y355 Neutral Beige for medium skin with neutral undertones,#F7C3A8,0.813725490196078,18
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,R330 Warm Ivory for medium skin with very pink undertones,#F9C3AB,0.823529411764706,19
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,Y315 Sand for lighter medium skin with olive undertones,#FCC8AE,0.835294117647059,20
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,Y305 Soft Beige for lighter medium skin with golden undertones,#FFCEB3,0.850980392156863,21
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,Y245 Soft Sand for lighter medium skin with yellow undertones,#FFD3B7,0.858823529411765,22
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,R260 Pink Beige for lighter medium skin with slightly peach undertones,#FFCDB8,0.86078431372549,23
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,Y235 Ivory Beige for light skin with neutral undertones,#FFD4C0,0.876470588235294,24
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,R250 Beige Nude for lighter medium skin with red undertones,#FFD4C2,0.880392156862745,25
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,Y225 Marble for light skin with golden undertones,#FFDDC4,0.884313725490196,26
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,R230 Ivory for light skin with pink undertones,#FFD7C5,0.886274509803922,27
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,R220 Pink Porcelain for light skin with very pink undertones,#FFDBCD,0.901960784313726,28
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,Y215 Yellow Alabaster for fair skin with golden undertones,#FFDDCE,0.903921568627451,29
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,0,R210 Pink Alabaster for fair skin with pink undertones,#FFE2D8,0.923529411764706,30
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,0.275,R560 Chocolate  for deep skin with slightly red undertones,#674C3C,0.319607843137255,1
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,0.275,R550 Dark Chocolate for deep skin with red undertones,#715241,0.349019607843137,2
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,0.275,R540 Dark Brown for deep skin with golden undertones,#7B5F44,0.374509803921569,3
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,0.275,R532 Mocha for deep skin with red undertones,#7D5844,0.37843137254902,4
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,0.275,R530 Brown for dark skin with slightly red undertones,#8D633E,0.398039215686274,5
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,0.275,Y523 Golden Brown for dark skin with slightly golden undertones,#997447,0.43921568627451,6
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,0.275,Y535 Chestnut for deep skin with peach undertones,#977052,0.456862745098039,7
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,0.275,Y513 Warm Amber for dark skin with golden undertones,#A37D49,0.462745098039216,8
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,0.275,R510 Coffee for dark skin with peachy-red undertones,#9E7753,0.472549019607843,9
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,0.275,Y533 Warm Mocha for dark skin with deep golden undertones,#9B7A5D,0.486274509803922,10
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,0.275,Y505 Cognac for dark skin with neutral undertones,#A0805D,0.496078431372549,11
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,0.275,Y503 Toffee for dark skin with peach undertones,#A5835E,0.507843137254902,12
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,0.275,Y463 Nut for dark skin with very olive undertones,#BFA177,0.607843137254902,13
